DATA_BASE,TIPO_DESENROLA,UNIDADE_FEDERACAO,NOME_CONGLOMERADO_FINANCEIRO,NUMERO_OPERACOES,VOLUME_OPERACOES,MES,TRIMESTRE,ANO,MEDIA_OPERACAO,FAIXA_VOLUME,LOG_NUMERO_OPERACOES,LOG_VOLUME_OPERACOES
2024-01-01,1,GO,C6 BANK,70,88007.6,1,Q1,2024,1257.2514285714287,Volume Médio,4.2626798770413155,11.385189815958071
2024-01-01,1,GO,CAIXA ECONÔMICA FEDERAL,348,402009.31,1,Q1,2024,1155.1991666666668,Volume Alto,5.855071922202427,12.904233014038455
2024-01-01,1,GO,CC DISTRITO FEDERAL E ENTORNO,1,2211.98,1,Q1,2024,2211.98,Volume Baixo,0.6931471805599453,7.702095302504563
2024-01-01,1,GO,INTER,255,322765.04,1,Q1,2024,1265.7452549019606,Volume Alto,5.545177444479562,12.684683005382587
2024-01-01,1,GO,ITAU,212,279580.82,1,Q1,2024,1318.7774528301886,Volume Alto,5.3612921657094255,12.541050265768579
2024-01-01,1,GO,NUBANK,828,933844.62,1,Q1,2024,1127.8316666666667,Volume Alto,6.720220155135295,13.747066414470005
2024-01-01,1,GO,SANTANDER,173,222382.4,1,Q1,2024,1285.4473988439306,Volume Alto,5.159055299214529,12.31215819828507
2024-01-01,1,GO,VOTORANTIM,9,16302.72,1,Q1,2024,1811.4133333333332,Volume Médio,2.302585092994046,9.699148581615331
2024-01-01,1,MA,BANCO SICOOB,3,2550.81,1,Q1,2024,850.27,Volume Baixo,1.3862943611198906,7.844558190282378
2024-01-01,1,MA,BB,256,325404.21,1,Q1,2024,1271.1101953125,Volume Alto,5.54907608489522,12.692826484702206
2024-01-01,1,MA,BMG,23,27135.0,1,Q1,2024,1179.7826086956522,Volume Médio,3.1780538303479458,10.20861653859163
2024-01-01,1,MA,BRADESCO,66,78746.45,1,Q1,2024,1193.1280303030303,Volume Médio,4.204692619390966,11.274001175211223
2024-01-01,1,MA,BTG PACTUAL,521,730626.49,1,Q1,2024,1402.3541074856046,Volume Alto,6.257667587882639,13.501659019243723
2024-01-01,1,MA,C6 BANK,36,47415.95,1,Q1,2024,1317.1097222222222,Volume Médio,3.6109179126442243,10.766735038698046
2024-01-01,1,MA,CAIXA ECONÔMICA FEDERAL,240,251823.62,1,Q1,2024,1049.2650833333332,Volume Alto,5.484796933490655,12.43648817182533
2024-01-01,1,MA,INTER,154,185044.3,1,Q1,2024,1201.5863636363636,Volume Alto,5.043425116919247,12.128355938950818
2024-01-01,1,MA,ITAU,79,112261.91,1,Q1,2024,1421.036835443038,Volume Alto,4.382026634673881,11.628598810127084
2024-01-01,1,MA,NUBANK,595,669814.24,1,Q1,2024,1125.738218487395,Volume Alto,6.39024066706535,13.414757192144009
2024-01-01,1,MA,SANTANDER,101,130693.68,1,Q1,2024,1293.9968316831682,Volume Alto,4.624972813284271,11.78061919488182
2024-01-01,1,MA,VOTORANTIM,2,2196.73,1,Q1,2024,1098.365,Volume Baixo,1.0986122886681098,7.69518028847375
2024-01-01,1,MG,BANCO SICOOB,81,117914.47,1,Q1,2024,1455.7341975308643,Volume Alto,4.406719247264253,11.677723290810086
2024-01-01,1,MG,BANRISUL,9,17278.38,1,Q1,2024,1919.8200000000002,Volume Médio,2.302585092994046,9.757269162084727
2024-01-01,1,MG,BB,491,677546.19,1,Q1,2024,1379.9311405295314,Volume Alto,6.198478716492308,13.426234482446857
2024-01-01,1,MG,BMG,137,173777.08,1,Q1,2024,1268.4458394160583,Volume Alto,4.927253685157205,12.065534361880097
2024-01-01,1,MG,BRADESCO,220,286909.59,1,Q1,2024,1304.1345000000001,Volume Alto,5.3981627015177525,12.566925913104196
2024-01-01,1,MG,BTG PACTUAL,3033,4790203.19,1,Q1,2024,1579.3614210352787,Volume Alto,8.017637159908478,15.382083596871018
2024-01-01,1,MG,C6 BANK,263,339253.04,1,Q1,2024,1289.9355133079848,Volume Alto,5.575949103146316,12.734504486248168
2024-01-01,1,MG,CAIXA ECONÔMICA FEDERAL,1375,1617764.95,1,Q1,2024,1176.5563272727272,Volume Alto,7.226936018493289,14.296556712243495
2024-01-01,1,MG,CC CREDINACIONAL LTDA - SICOOB CREDINACIONAL,3,1719.07,1,Q1,2024,573.0233333333333,Volume Baixo,1.3862943611198906,7.45012026665379
2024-01-01,1,MG,CC UNIÃO DO CENTRO OESTE DE MINAS,1,702.66,1,Q1,2024,702.66,Volume Baixo,0.6931471805599453,6.556295284952479
2024-01-01,1,MG,CCLA MARGEM ESQUERDA DO URUCUI,1,659.13,1,Q1,2024,659.13,Volume Baixo,0.6931471805599453,6.492436785321457
2024-01-01,1,MG,CCLA UNIÃO CENTRO OESTE MINAS,2,2148.13,1,Q1,2024,1074.065,Volume Baixo,1.0986122886681098,7.672818388065543
2024-01-01,1,MG,INTER,1141,1433350.42,1,Q1,2024,1256.2229798422436,Volume Alto,7.040536390215956,14.175525910520719
2024-01-01,1,MG,ITAU,788,1012896.0,1,Q1,2024,1285.4010152284263,Volume Alto,6.670766320845874,13.828325099877631
2024-01-01,1,MG,NUBANK,2510,3086796.28,1,Q1,2024,1229.7993147410357,Volume Alto,7.828436359157585,14.942644632393757
2024-01-01,1,MG,SANTANDER,600,785770.16,1,Q1,2024,1309.6169333333335,Volume Alto,6.398594934535208,13.574420883982231
2024-01-01,1,MG,SOC CC SICOOB COOPERE,1,975.01,1,Q1,2024,975.01,Volume Baixo,0.6931471805599453,6.8834728322622425
2024-01-01,1,MG,VOTORANTIM,25,44490.26,1,Q1,2024,1779.6104,Volume Médio,3.258096538021482,10.70304804437006
2024-01-01,1,MS,BANCO SICOOB,4,5675.08,1,Q1,2024,1418.77,Volume Médio,1.6094379124341003,8.644016132613308
2024-01-01,1,MS,BANRISUL,1,220.16,1,Q1,2024,220.16,Volume Baixo,0.6931471805599453,5.398886421469732
2024-01-01,1,MS,BB,151,200036.12,1,Q1,2024,1324.7425165562913,Volume Alto,5.0238805208462765,12.206258228308625
2024-01-01,1,MS,BMG,24,29999.39,1,Q1,2024,1249.9745833333334,Volume Médio,3.2188758248682006,10.308965660559792
2024-01-01,1,MS,BRADESCO,89,94837.96,1,Q1,2024,1065.5950561797754,Volume Médio,4.499809670330265,11.459935574282017
2024-01-01,1,MS,BTG PACTUAL,614,990993.36,1,Q1,2024,1613.995700325733,Volume Alto,6.421622267806518,13.80646412207494
2024-01-01,1,MS,C6 BANK,49,54778.58,1,Q1,2024,1117.9302040816326,Volume Médio,3.912023005428146,10.911072775755914
2024-01-01,1,MS,CAIXA ECONÔMICA FEDERAL,309,365786.6,1,Q1,2024,1183.7754045307443,Volume Alto,5.736572297479192,12.809808116059257
2024-01-01,1,MS,INTER,115,136880.41,1,Q1,2024,1190.2644347826088,Volume Alto,4.7535901911063645,11.826870209506591
2024-01-01,1,MS,ITAU,82,112304.28,1,Q1,2024,1369.5643902439024,Volume Alto,4.418840607796598,11.62897615654024
2024-01-01,1,MS,NUBANK,587,765954.52,1,Q1,2024,1304.8628960817719,Volume Alto,6.376726947898627,13.548879379151606
2024-01-01,1,MS,SANTANDER,127,161277.97,1,Q1,2024,1269.9052755905511,Volume Alto,4.852030263919617,11.990890877436017
2024-01-01,1,MS,VOTORANTIM,5,6303.22,1,Q1,2024,1260.644,Volume Médio,1.791759469228055,8.748974529405935
2024-01-01,1,MT,BANCO SICOOB,7,16235.81,1,Q1,2024,2319.4014285714284,Volume Médio,2.0794415416798357,9.695036165849622
2024-01-01,1,MT,BANRISUL,2,4364.79,1,Q1,2024,2182.395,Volume Médio,1.0986122886681098,8.381554437006693
2024-01-01,1,MT,BB,207,348267.05,1,Q1,2024,1682.4495169082124,Volume Alto,5.337538079701318,12.760727720880373
2024-01-01,1,MT,BCO CSF S.A.,1,3421.02,1,Q1,2024,3421.02,Volume Médio,0.6931471805599453,8.13798629897042
2024-01-01,1,MT,BMG,24,54795.15,1,Q1,2024,2283.13125,Volume Médio,3.2188758248682006,10.911375214993623
2024-01-01,1,MT,BRADESCO,49,63506.52,1,Q1,2024,1296.0514285714285,Volume Médio,3.912023005428146,11.058913603065923
2024-01-01,1,MT,BTG PACTUAL,631,1116427.66,1,Q1,2024,1769.2989857369255,Volume Alto,6.448889394146858,13.92564545211701
2024-01-01,1,MT,C6 BANK,53,82644.42,1,Q1,2024,1559.328679245283,Volume Médio,3.9889840465642745,11.322314687315671
2024-01-01,1,MT,CAIXA ECONÔMICA FEDERAL,205,307509.61,1,Q1,2024,1500.0468780487804,Volume Alto,5.327876168789581,12.636264869698499
2024-01-01,1,MT,CCLA DO CENTRO SUL RONDONIENSE,1,956.03,1,Q1,2024,956.03,Volume Baixo,0.6931471805599453,6.863834738924
2024-01-01,1,MT,CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT,3,5930.25,1,Q1,2024,1976.75,Volume Médio,1.3862943611198906,8.687990262358237
2024-01-01,1,MT,INTER,125,197294.26,1,Q1,2024,1578.35408,Volume Alto,4.836281906951478,12.192456667393683
2024-01-01,1,MT,ITAU,70,99690.49,1,Q1,2024,1424.1498571428572,Volume Médio,4.2626798770413155,11.50983559623869
2024-01-01,1,MT,NUBANK,551,806874.95,1,Q1,2024,1464.3828493647911,Volume Alto,6.313548046277095,13.600925217964225
2024-01-01,1,MT,SANTANDER,128,205467.06,1,Q1,2024,1605.21140625,Volume Alto,4.859812404361672,12.233045875047832
2024-01-01,1,MT,SICOOB CREDISUL,5,8438.66,1,Q1,2024,1687.732,Volume Médio,1.791759469228055,9.040697302418376
2024-01-01,1,MT,VOTORANTIM,12,19971.12,1,Q1,2024,1664.26,Volume Médio,2.5649493574615367,9.902092580014227
2024-01-01,1,PA,BANCO SICOOB,1,1367.0,1,Q1,2024,1367.0,Volume Baixo,0.6931471805599453,7.221105098182496
2024-01-01,1,PA,BANRISUL,2,3098.29,1,Q1,2024,1549.145,Volume Médio,1.0986122886681098,8.03892833198328
2024-01-01,1,PA,BB,245,330688.82,1,Q1,2024,1349.7502857142858,Volume Alto,5.5053315359323625,12.708936115308893
2024-01-01,1,PA,BCO DO EST. DO PA S.A.,11,31452.39,1,Q1,2024,2859.3081818181818,Volume Médio,2.4849066497880004,10.356262046462732
2024-01-01,1,PA,BMG,29,34159.45,1,Q1,2024,1177.9120689655172,Volume Médio,3.4011973816621555,10.438823821117847
2024-01-01,1,PA,BRADESCO,66,66673.33,1,Q1,2024,1010.2019696969697,Volume Médio,4.204692619390966,11.107575300255819
2024-01-01,1,PA,BTG PACTUAL,929,1189264.62,1,Q1,2024,1280.1556727664156,Volume Alto,6.835184586147301,13.988846548536632
2024-01-01,1,PA,C6 BANK,85,100104.41,1,Q1,2024,1177.6989411764707,Volume Médio,4.454347296253507,11.513979009796929
2024-01-01,1,PA,CAIXA ECONÔMICA FEDERAL,335,287858.32,1,Q1,2024,859.2785671641791,Volume Alto,5.817111159963204,12.57022716755444
2024-01-01,1,PA,CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT,1,3897.36,1,Q1,2024,3897.36,Volume Médio,0.6931471805599453,8.268311230856915
2024-01-01,1,PA,CCLA SICOOB CREDIJUSTRA,1,2043.45,1,Q1,2024,2043.45,Volume Baixo,0.6931471805599453,7.6228840836484695
2024-01-01,1,PA,INTER,297,320008.78,1,Q1,2024,1077.4706397306397,Volume Alto,5.697093486505405,12.676106836808886
2024-01-01,1,PA,ITAU,181,196333.51,1,Q1,2024,1084.7155248618785,Volume Alto,5.204006687076795,12.187575167156483
2024-01-01,1,PA,NUBANK,941,974958.75,1,Q1,2024,1036.087938363443,Volume Alto,6.848005274576363,13.790151467076575
2024-01-01,1,PA,SANTANDER,184,220787.98,1,Q1,2024,1199.9346739130435,Volume Alto,5.220355825078324,12.304962682719271
2024-01-01,1,PA,VOTORANTIM,8,16925.26,1,Q1,2024,2115.6575,Volume Médio,2.1972245773362196,9.736621541095175
2024-01-01,1,PB,BANCO SICOOB,1,547.81,1,Q1,2024,547.81,Volume Baixo,0.6931471805599453,6.3077522978200085
2024-01-01,1,PB,BANRISUL,5,3282.17,1,Q1,2024,656.434,Volume Médio,1.791759469228055,8.096564698067748
2024-01-01,1,PB,BB,147,192640.35,1,Q1,2024,1310.4785714285715,Volume Alto,4.997212273764115,12.168585448968404
2024-01-01,1,PB,BMG,20,25248.54,1,Q1,2024,1262.4270000000001,Volume Médio,3.044522437723423,10.136563216715777
2024-01-01,1,PB,BRADESCO,70,80023.79,1,Q1,2024,1143.197,Volume Médio,4.2626798770413155,11.290091740654677
2024-01-01,1,PB,BTG PACTUAL,658,915901.94,1,Q1,2024,1391.9482370820667,Volume Alto,6.490723534502507,13.727665677343346
2024-01-01,1,PB,C6 BANK,26,31399.9,1,Q1,2024,1207.6884615384615,Volume Médio,3.295836866004329,10.354591833905967
2024-01-01,1,PB,CAIXA ECONÔMICA FEDERAL,260,273460.63,1,Q1,2024,1051.7716538461539,Volume Alto,5.564520407322694,12.518916598497688
2024-01-01,1,PB,INTER,156,203918.67,1,Q1,2024,1307.1709615384616,Volume Alto,5.056245805348308,12.225481420767009
2024-01-01,1,PB,ITAU,73,97196.25,1,Q1,2024,1331.4554794520548,Volume Médio,4.30406509320417,11.48449769786723
2024-01-01,1,PB,NUBANK,554,692133.09,1,Q1,2024,1249.3377075812273,Volume Alto,6.318968113746434,13.4475349875048
2024-01-01,1,PB,SANTANDER,97,135945.17,1,Q1,2024,1401.4965979381445,Volume Alto,4.584967478670572,11.820014277541672
2024-01-01,1,PB,VOTORANTIM,1,1161.02,1,Q1,2024,1161.02,Volume Baixo,0.6931471805599453,7.0579151489676955
2024-01-01,1,PE,BANCO SICOOB,3,4018.27,1,Q1,2024,1339.4233333333334,Volume Médio,1.3862943611198906,8.298855573083435
2024-01-01,1,PE,BANRISUL,8,12952.25,1,Q1,2024,1619.03125,Volume Médio,2.1972245773362196,9.46910200089214
2024-01-01,1,PE,BB,259,330868.6,1,Q1,2024,1277.484942084942,Volume Alto,5.560681631015528,12.70947961903355
2024-01-01,1,PE,BMG,47,59564.86,1,Q1,2024,1267.3374468085105,Volume Médio,3.871201010907891,10.994837870138133
2024-01-01,1,PE,BRADESCO,127,128238.32,1,Q1,2024,1009.7505511811024,Volume Alto,4.852030263919617,11.761653484711672
2024-01-01,1,PE,BTG PACTUAL,1280,1688002.56,1,Q1,2024,1318.752,Volume Alto,7.155396301896734,14.339057063140555
2024-01-01,1,PE,C6 BANK,74,80342.73,1,Q1,2024,1085.7125675675675,Volume Médio,4.31748811353631,11.294069334517891
2024-01-01,1,PE,CAIXA ECONÔMICA FEDERAL,511,504893.54,1,Q1,2024,988.0499804305283,Volume Alto,6.238324625039508,13.132104854765956
2024-01-01,1,PE,INTER,335,357536.27,1,Q1,2024,1067.2724477611941,Volume Alto,5.817111159963204,12.786994887430616
2024-01-01,1,PE,ITAU,272,332927.74,1,Q1,2024,1223.999044117647,Volume Alto,5.60947179518496,12.715683752068605
2024-01-01,1,PE,NUBANK,1096,1117427.6,1,Q1,2024,1019.5507299270074,Volume Alto,7.00033446027523,13.92654071081119
2024-01-01,1,PE,SANTANDER,334,356055.88,1,Q1,2024,1066.0355688622756,Volume Alto,5.814130531825066,12.782845772352356
2024-01-01,1,PE,VOTORANTIM,15,28778.53,1,Q1,2024,1918.5686666666666,Volume Médio,2.772588722239781,10.267419649522742
2024-01-01,1,PI,BANCO SICOOB,2,4337.77,1,Q1,2024,2168.885,Volume Médio,1.0986122886681098,8.375346176787959
2024-01-01,1,PI,BANRISUL,2,5222.17,1,Q1,2024,2611.085,Volume Médio,1.0986122886681098,8.560859776250476
2024-01-01,1,PI,BB,169,235607.75,1,Q1,2024,1394.128698224852,Volume Alto,5.135798437050262,12.36992786928894
2024-01-01,1,PI,BMG,18,26619.48,1,Q1,2024,1478.86,Volume Médio,2.9444389791664403,10.189436123341757
2024-01-01,1,PI,BRADESCO,24,28313.71,1,Q1,2024,1179.7379166666667,Volume Médio,3.2188758248682006,10.251136736574214
2024-01-01,1,PI,BTG PACTUAL,522,803634.86,1,Q1,2024,1539.5303831417625,Volume Alto,6.259581464064923,13.596901535118427
2024-01-01,1,PI,C6 BANK,30,32769.22,1,Q1,2024,1092.3073333333334,Volume Médio,3.4339872044851463,10.397275455127756
2024-01-01,1,PI,CAIXA ECONÔMICA FEDERAL,185,202811.16,1,Q1,2024,1096.2765405405405,Volume Alto,5.225746673713202,12.220035509453872
2024-01-01,1,PI,INTER,115,113476.42,1,Q1,2024,986.7514782608696,Volume Alto,4.7535901911063645,11.639359153380587
2024-01-01,1,PI,ITAU,46,46877.78,1,Q1,2024,1019.0821739130434,Volume Médio,3.8501476017100584,10.755320400021482
2024-01-01,1,PI,NUBANK,464,591566.23,1,Q1,2024,1274.9272198275862,Volume Alto,6.142037405587356,13.290530616127716
2024-01-01,1,PI,SANTANDER,78,91685.12,1,Q1,2024,1175.4502564102563,Volume Médio,4.3694478524670215,11.426126283647324
2024-01-01,1,PI,VOTORANTIM,5,4098.94,1,Q1,2024,819.7879999999999,Volume Médio,1.791759469228055,8.318727618438977
2024-01-01,1,PR,BANCO SICOOB,25,45410.81,1,Q1,2024,1816.4324,Volume Médio,3.258096538021482,10.723527482359525
2024-01-01,1,PR,BANRISUL,1,498.6,1,Q1,2024,498.6,Volume Baixo,0.6931471805599453,6.2138077782514225
2024-01-01,1,PR,BB,267,371565.79,1,Q1,2024,1391.6321722846442,Volume Alto,5.5909869805108565,12.825483911637424
2024-01-01,1,PR,BMG,37,43054.51,1,Q1,2024,1163.6354054054054,Volume Médio,3.6375861597263857,10.670245492374244
2024-01-01,1,PR,BRADESCO,129,148831.36,1,Q1,2024,1153.731472868217,Volume Alto,4.867534450455582,11.910575850855558
2024-01-01,1,PR,BTG PACTUAL,1907,3006936.76,1,Q1,2024,1576.7890718405872,Volume Alto,7.553810852008231,14.916432763385982
2024-01-01,1,PR,C6 BANK,199,284922.19,1,Q1,2024,1431.769798994975,Volume Alto,5.298317366548036,12.559974914154843
2024-01-01,1,PR,CAIXA ECONÔMICA FEDERAL,652,769337.88,1,Q1,2024,1179.966073619632,Volume Alto,6.481577129276431,13.5532868276214
2024-01-01,1,PR,CC SICOOB VALE SUL,2,4018.47,1,Q1,2024,2009.235,Volume Médio,1.0986122886681098,8.298905332125285
2024-01-01,1,PR,CCLA MAXI ALFA,1,1377.87,1,Q1,2024,1377.87,Volume Baixo,0.6931471805599453,7.229019602138469
2024-01-01,1,PR,CCLA SICOOB ARENITO PARANÁ / SÃO PAULO,3,1803.07,1,Q1,2024,601.0233333333333,Volume Baixo,1.3862943611198906,7.497800502530519
2024-01-01,1,PR,INTER,309,420285.53,1,Q1,2024,1360.1473462783172,Volume Alto,5.736572297479192,12.948691971942884
2024-01-01,1,PR,ITAU,437,546266.95,1,Q1,2024,1250.0387871853545,Volume Alto,6.082218910376446,13.210864885263945
2024-01-01,1,PR,NUBANK,1499,1843943.39,1,Q1,2024,1230.1156704469645,Volume Alto,7.313220387090301,14.427417525377125
2024-01-01,1,PR,SANTANDER,308,405803.63,1,Q1,2024,1317.5442532467532,Volume Alto,5.733341276897746,12.913627115870122
2024-01-01,1,PR,VOTORANTIM,19,31397.22,1,Q1,2024,1652.485263157895,Volume Médio,2.995732273553991,10.354506482391436
2024-01-01,1,RJ,BANCO SICOOB,19,23939.09,1,Q1,2024,1259.9521052631578,Volume Médio,2.995732273553991,10.083309738503393
2024-01-01,1,RJ,BANRISUL,9,10483.2,1,Q1,2024,1164.8000000000002,Volume Médio,2.302585092994046,9.257624640949626
2024-01-01,1,RJ,BB,391,508017.35,1,Q1,2024,1299.2771099744245,Volume Alto,5.971261839790462,13.138272847955477
2024-01-01,1,RJ,BCO CSF S.A.,1,845.4,1,Q1,2024,845.4,Volume Baixo,0.6931471805599453,6.740992061104035
2024-01-01,1,RJ,BMG,95,117019.87,1,Q1,2024,1231.7881052631578,Volume Alto,4.564348191467836,11.67010757394115
2024-01-01,1,RJ,BRADESCO,344,330816.71,1,Q1,2024,961.6764825581396,Volume Alto,5.84354441703136,12.709322777578915
2024-01-01,1,RJ,BTG PACTUAL,3326,4461180.01,1,Q1,2024,1341.3048737221889,Volume Alto,8.109826276018477,15.310924089391227
2024-01-01,1,RJ,C6 BANK,343,376998.87,1,Q1,2024,1099.1220699708454,Volume Alto,5.840641657373398,12.840000121602502
2024-01-01,1,RJ,CAIXA ECONÔMICA FEDERAL,1284,1325879.72,1,Q1,2024,1032.6166043613707,Volume Alto,7.158513997329321,14.097587490930643
2024-01-01,1,RJ,INTER,824,916260.3,1,Q1,2024,1111.9663834951457,Volume Alto,6.715383386334681,13.72805686498553
2024-01-01,1,RJ,ITAU,1368,1607814.74,1,Q1,2024,1175.30317251462,Volume Alto,7.221835825288449,14.290387132602925
2024-01-01,1,RJ,NUBANK,3266,3360949.89,1,Q1,2024,1029.0722259644826,Volume Alto,8.09162741160107,15.02773449487779
2024-01-01,1,RJ,SANTANDER,1146,1270459.17,1,Q1,2024,1108.603115183246,Volume Alto,7.044905117129371,14.05488973138868
2024-01-01,1,RJ,VOTORANTIM,24,29913.83,1,Q1,2024,1246.4095833333333,Volume Médio,3.2188758248682006,10.306109623040143
2024-01-01,1,RN,BANCO SICOOB,2,1332.35,1,Q1,2024,666.175,Volume Baixo,1.0986122886681098,7.195449851355794
2024-01-01,1,RN,BB,162,202205.76,1,Q1,2024,1248.1837037037037,Volume Alto,5.093750200806762,12.217046017254965
2024-01-01,1,RN,BMG,27,51761.62,1,Q1,2024,1917.0970370370371,Volume Médio,3.332204510175204,10.854423546131745
2024-01-01,1,RN,BRADESCO,35,45115.84,1,Q1,2024,1289.024,Volume Médio,3.58351893845611,10.71701084825835
2024-01-01,1,RN,BTG PACTUAL,501,687811.85,1,Q1,2024,1372.8779441117763,Volume Alto,6.218600119691729,13.441272059562397
2024-01-01,1,RN,C6 BANK,28,36691.21,1,Q1,2024,1310.400357142857,Volume Médio,3.367295829986474,10.510319749931602
2024-01-01,1,RN,CAIXA ECONÔMICA FEDERAL,206,207725.04,1,Q1,2024,1008.3739805825243,Volume Alto,5.332718793265369,12.243975375139977
2024-01-01,1,RN,INTER,146,174978.31,1,Q1,2024,1198.4815753424657,Volume Alto,4.990432586778736,12.072423017344674
2024-01-01,1,RN,ITAU,71,74801.45,1,Q1,2024,1053.5415492957745,Volume Médio,4.276666119016055,11.222605917436862
2024-01-01,1,RN,NUBANK,449,502157.3,1,Q1,2024,1118.3904231625836,Volume Alto,6.1092475827643655,13.126670687610504
2024-01-01,1,RN,SANTANDER,102,119011.22,1,Q1,2024,1166.7766666666666,Volume Alto,4.634728988229636,11.686981455897135
2024-01-01,1,RN,VOTORANTIM,6,8409.18,1,Q1,2024,1401.53,Volume Médio,1.9459101490553132,9.03719815582951
2024-01-01,1,RO,BANCO SICOOB,2,2780.39,1,Q1,2024,1390.195,Volume Baixo,1.0986122886681098,7.930706081726334
2024-01-01,1,RO,BANRISUL,2,5550.0,1,Q1,2024,2775.0,Volume Médio,1.0986122886681098,8.621733370690162
2024-01-01,1,RO,BB,129,194672.59,1,Q1,2024,1509.0898449612403,Volume Alto,4.867534450455582,12.179079537578325
2024-01-01,1,RO,BMG,11,16182.45,1,Q1,2024,1471.1318181818183,Volume Médio,2.4849066497880004,9.691744394088198
2024-01-01,1,RO,BRADESCO,28,36180.33,1,Q1,2024,1292.154642857143,Volume Médio,3.367295829986474,10.496298518914868
2024-01-01,1,RO,BTG PACTUAL,373,622093.7,1,Q1,2024,1667.8115281501339,Volume Alto,5.924255797414532,13.340847610936198
2024-01-01,1,RO,C.C. DO CENTRO DO ESTADO DE RONDÔNIA,4,3006.32,1,Q1,2024,751.58,Volume Baixo,1.6094379124341003,8.008804595683664
2024-01-01,1,RO,C6 BANK,23,34303.69,1,Q1,2024,1491.4647826086957,Volume Médio,3.1780538303479458,10.443037358500574
2024-01-01,1,RO,CAIXA ECONÔMICA FEDERAL,172,216569.03,1,Q1,2024,1259.1222674418605,Volume Alto,5.153291594497779,12.285669238324648
2024-01-01,1,RO,CC INV DE RONDÔNIA - SICOOB CREDJURD,6,10177.36,1,Q1,2024,1696.2266666666667,Volume Médio,1.9459101490553132,9.228019176930019
2024-01-01,1,RO,CCLA DO CENTRO SUL RONDONIENSE,11,22907.14,1,Q1,2024,2082.4672727272728,Volume Médio,2.4849066497880004,10.039247584897204
2024-01-01,1,RO,INTER,96,140711.04,1,Q1,2024,1465.74,Volume Alto,4.574710978503383,11.854470811580697
2024-01-01,1,RO,ITAU,51,77024.08,1,Q1,2024,1510.2760784313725,Volume Médio,3.9512437185814275,11.251886362088152
2024-01-01,1,RO,NUBANK,363,491717.96,1,Q1,2024,1354.5949311294767,Volume Alto,5.8971538676367405,13.10566261275423
2024-01-01,1,RO,SANTANDER,64,80894.43,1,Q1,2024,1263.97546875,Volume Médio,4.174387269895637,11.30091261195779
2024-01-01,1,RO,SICOOB AMAZÔNIA,6,6827.24,1,Q1,2024,1137.8733333333332,Volume Médio,1.9459101490553132,8.828822232681492
2024-01-01,1,RO,SICOOB CREDISUL,3,5099.58,1,Q1,2024,1699.86,Volume Médio,1.3862943611198906,8.53710953773636
2024-01-01,1,RO,VOTORANTIM,2,3071.86,1,Q1,2024,1535.93,Volume Médio,1.0986122886681098,8.030364003006124
2024-01-01,1,RR,BB,40,68881.3,1,Q1,2024,1722.0325,Volume Médio,3.713572066704308,11.140154529949475
2024-01-01,1,RR,BRADESCO,4,4286.63,1,Q1,2024,1071.6575,Volume Médio,1.6094379124341003,8.36348941171424
2024-01-01,1,RR,BTG PACTUAL,89,139574.37,1,Q1,2024,1568.2513483146067,Volume Alto,4.499809670330265,11.84636002107958
2024-01-01,1,RR,C6 BANK,5,10525.88,1,Q1,2024,2105.176,Volume Médio,1.791759469228055,9.261687264927305
2024-01-01,1,RR,CAIXA ECONÔMICA FEDERAL,33,42698.13,1,Q1,2024,1293.8827272727272,Volume Médio,3.5263605246161616,10.661933824301888
2024-01-01,1,RR,INTER,21,21142.6,1,Q1,2024,1006.7904761904762,Volume Médio,3.091042453358316,9.95909253820885
2024-01-01,1,RR,ITAU,15,25531.57,1,Q1,2024,1702.1046666666666,Volume Médio,2.772588722239781,10.147710171052333
2024-01-01,1,RR,NUBANK,93,100617.58,1,Q1,2024,1081.9094623655915,Volume Médio,4.543294782270004,11.519092211443242
2024-01-01,1,RR,SANTANDER,19,25096.23,1,Q1,2024,1320.8542105263157,Volume Médio,2.995732273553991,10.130512760464184
2024-01-01,1,RR,VOTORANTIM,3,4032.19,1,Q1,2024,1344.0633333333333,Volume Médio,1.3862943611198906,8.30231290509518
2024-01-01,1,RS,BANCO SICOOB,7,12344.96,1,Q1,2024,1763.5657142857142,Volume Médio,2.0794415416798357,9.42108416303283
2024-01-01,1,RS,BANRISUL,317,398446.82,1,Q1,2024,1256.9300315457413,Volume Alto,5.762051382780177,12.895331827610024
2024-01-01,1,RS,BB,208,293177.96,1,Q1,2024,1409.5094230769232,Volume Alto,5.342334251964811,12.58853848652891
2024-01-01,1,RS,BMG,39,70488.82,1,Q1,2024,1807.4056410256412,Volume Médio,3.6888794541139363,11.163223581210966
2024-01-01,1,RS,BRADESCO,86,111454.23,1,Q1,2024,1295.979418604651,Volume Alto,4.465908118654584,11.62137826458602
2024-01-01,1,RS,BTG PACTUAL,1564,2264335.07,1,Q1,2024,1447.784571611253,Volume Alto,7.355641102974253,14.632792148101684
2024-01-01,1,RS,C6 BANK,110,139745.26,1,Q1,2024,1270.4114545454547,Volume Alto,4.709530201312334,11.8475836285841
2024-01-01,1,RS,CAIXA ECONÔMICA FEDERAL,719,844735.16,1,Q1,2024,1174.8750486787205,Volume Alto,6.579251212010101,13.646779620896897
